image,region,version,evenness_score
05167.png,left-cheek,smooth_1_sigma_1.5,0.004297612149659592
05167.png,right-cheek,smooth_1_sigma_1.5,0.004489614100711506
05167.png,bottom-face,smooth_1_sigma_1.5,0.005351097754879566
05167.png,forehead,smooth_1_sigma_1.5,0.003727834875724542
05167.png,under-eyes,smooth_1_sigma_1.5,0.003977776323432983
05167.png,left-cheek,smooth_2_sigma_2.5,0.004324919808945243
05167.png,right-cheek,smooth_2_sigma_2.5,0.004517289238713186
05167.png,bottom-face,smooth_2_sigma_2.5,0.005393212519226063
05167.png,forehead,smooth_2_sigma_2.5,0.003752145594911559
05167.png,under-eyes,smooth_2_sigma_2.5,0.004006100549008703
05171.png,left-cheek,original_roi,0.005705260684147689
05171.png,right-cheek,original_roi,0.004430660471650842
05171.png,bottom-face,original_roi,0.0055681593403019225
05171.png,forehead,original_roi,0.004282004872237584
05171.png,under-eyes,original_roi,0.004981531686357049
05171.png,left-cheek,smooth_1_sigma_1.5,0.006032042733266544
05171.png,right-cheek,smooth_1_sigma_1.5,0.004578848631907888
05171.png,bottom-face,smooth_1_sigma_1.5,0.005854728848101909
05171.png,forehead,smooth_1_sigma_1.5,0.004445667763590834
05171.png,under-eyes,smooth_1_sigma_1.5,0.005303273801373704
05171.png,left-cheek,smooth_2_sigma_2.5,0.0061170164500719566
05171.png,right-cheek,smooth_2_sigma_2.5,0.004609782771587973
05171.png,bottom-face,smooth_2_sigma_2.5,0.005936593506589995
05171.png,forehead,smooth_2_sigma_2.5,0.0044804758550310185
05171.png,under-eyes,smooth_2_sigma_2.5,0.005406956529003035
05178.png,left-cheek,original_roi,0.005394037989629465
05178.png,right-cheek,original_roi,0.005014259027733317
05178.png,bottom-face,original_roi,0.005467924203991948
05178.png,forehead,original_roi,0.005135008089145076
05178.png,under-eyes,original_roi,0.005249556359530269
05178.png,left-cheek,smooth_1_sigma_1.5,0.005513704835130938
05178.png,right-cheek,smooth_1_sigma_1.5,0.005087515400611775
05178.png,bottom-face,smooth_1_sigma_1.5,0.005588564733797005
05178.png,forehead,smooth_1_sigma_1.5,0.005294518337412906
05178.png,under-eyes,smooth_1_sigma_1.5,0.005406120191387118
05178.png,left-cheek,smooth_2_sigma_2.5,0.005546193788538898
05178.png,right-cheek,smooth_2_sigma_2.5,0.0051124779828105775
05178.png,bottom-face,smooth_2_sigma_2.5,0.005628351324379272
05178.png,forehead,smooth_2_sigma_2.5,0.005347563181606554
05178.png,under-eyes,smooth_2_sigma_2.5,0.0054541961022771595
05181.png,left-cheek,original_roi,0.005146942143637229
05181.png,right-cheek,original_roi,0.006698308498495517
05181.png,bottom-face,original_roi,0.005104785700934306
05181.png,forehead,original_roi,0.006090119788387829
05181.png,under-eyes,original_roi,0.006671302286589979
05181.png,left-cheek,smooth_1_sigma_1.5,0.005250058089422182
05181.png,right-cheek,smooth_1_sigma_1.5,0.006872433483085979
05181.png,bottom-face,smooth_1_sigma_1.5,0.0051915522713243565
05181.png,forehead,smooth_1_sigma_1.5,0.00625838651511311
05181.png,under-eyes,smooth_1_sigma_1.5,0.0069072154621945695
05181.png,left-cheek,smooth_2_sigma_2.5,0.0052749938360838345
05181.png,right-cheek,smooth_2_sigma_2.5,0.006910321390502794
05181.png,bottom-face,smooth_2_sigma_2.5,0.005214989899929885
05181.png,forehead,smooth_2_sigma_2.5,0.00629993654697134
05181.png,under-eyes,smooth_2_sigma_2.5,0.006955503979715506
05182.png,left-cheek,original_roi,0.004941845422846822
05182.png,right-cheek,original_roi,0.0050612862864726675
05182.png,bottom-face,original_roi,0.005906472993945031
05182.png,forehead,original_roi,0.004765321831178585
05182.png,under-eyes,original_roi,0.005059958576009365
05182.png,left-cheek,smooth_1_sigma_1.5,0.005103800035906902
05182.png,right-cheek,smooth_1_sigma_1.5,0.005245465220977327
05182.png,bottom-face,smooth_1_sigma_1.5,0.006161187548722634
05182.png,forehead,smooth_1_sigma_1.5,0.00493872046134922
05182.png,under-eyes,smooth_1_sigma_1.5,0.005260044508201078
05182.png,left-cheek,smooth_2_sigma_2.5,0.005131760046438304
05182.png,right-cheek,smooth_2_sigma_2.5,0.005276027337524101
05182.png,bottom-face,smooth_2_sigma_2.5,0.006206687689619091
05182.png,forehead,smooth_2_sigma_2.5,0.004971735721822611
05182.png,under-eyes,smooth_2_sigma_2.5,0.005311465533618586
05184.png,left-cheek,original_roi,0.005546001803142397
05184.png,right-cheek,original_roi,0.006446344352809776
05184.png,bottom-face,original_roi,0.009231745169617148
05184.png,forehead,original_roi,0.004477403851817735
05184.png,under-eyes,original_roi,0.005439384284540155
05184.png,left-cheek,smooth_1_sigma_1.5,0.005785963035172386
05184.png,right-cheek,smooth_1_sigma_1.5,0.006791190148113736
05184.png,bottom-face,smooth_1_sigma_1.5,0.009636817776552986
05184.png,forehead,smooth_1_sigma_1.5,0.004694765999174847
05184.png,under-eyes,smooth_1_sigma_1.5,0.005746444454421215
05184.png,left-cheek,smooth_2_sigma_2.5,0.005828666846766923
05184.png,right-cheek,smooth_2_sigma_2.5,0.006855499559966934
05184.png,bottom-face,smooth_2_sigma_2.5,0.00976774730317116
05184.png,forehead,smooth_2_sigma_2.5,0.004732933897511801
05184.png,under-eyes,smooth_2_sigma_2.5,0.005822463218111138
05185.png,left-cheek,original_roi,0.0040655731867458135
05185.png,right-cheek,original_roi,0.004414439564050854
05185.png,bottom-face,original_roi,0.004136743562991319
05185.png,forehead,original_roi,0.0038337287600999047
05185.png,under-eyes,original_roi,0.004001497249071769
05185.png,left-cheek,smooth_1_sigma_1.5,0.004184350634932479
05185.png,right-cheek,smooth_1_sigma_1.5,0.004587679355909727
05185.png,bottom-face,smooth_1_sigma_1.5,0.00428932771591984
05185.png,forehead,smooth_1_sigma_1.5,0.004028940705614686
05185.png,under-eyes,smooth_1_sigma_1.5,0.004191532303157682
05185.png,left-cheek,smooth_2_sigma_2.5,0.0042109636628899815
05185.png,right-cheek,smooth_2_sigma_2.5,0.004636858370498264
05185.png,bottom-face,smooth_2_sigma_2.5,0.004322573226634798
05185.png,forehead,smooth_2_sigma_2.5,0.004063256926557523
05185.png,under-eyes,smooth_2_sigma_2.5,0.004256682189130656
05190.png,left-cheek,original_roi,0.00392798029754008
05190.png,right-cheek,original_roi,0.003535724526806614
05190.png,bottom-face,original_roi,0.003786885651272728
05190.png,forehead,original_roi,0.0047791530886191124
05190.png,under-eyes,original_roi,0.00502617263390893
05190.png,left-cheek,smooth_1_sigma_1.5,0.004005192193933981
05190.png,right-cheek,smooth_1_sigma_1.5,0.0036051389215209654
05190.png,bottom-face,smooth_1_sigma_1.5,0.003873427331522711
05190.png,forehead,smooth_1_sigma_1.5,0.006617490192758882
05190.png,under-eyes,smooth_1_sigma_1.5,0.005199105578179549
05190.png,left-cheek,smooth_2_sigma_2.5,0.0040264390019127605
05190.png,right-cheek,smooth_2_sigma_2.5,0.0036226454992993504
05190.png,bottom-face,smooth_2_sigma_2.5,0.0038949910070140664
05190.png,forehead,smooth_2_sigma_2.5,0.008162926620814843
05190.png,under-eyes,smooth_2_sigma_2.5,0.0052381366053969826
05191.png,left-cheek,original_roi,0.005730568483710705
05191.png,right-cheek,original_roi,0.01460860982709515
05191.png,bottom-face,original_roi,0.009013504999691448
05191.png,forehead,original_roi,0.00852745509371978
05191.png,under-eyes,original_roi,0.007148176034605763
05191.png,left-cheek,smooth_1_sigma_1.5,0.0060476203530562015
05191.png,right-cheek,smooth_1_sigma_1.5,0.015984777466608105
05191.png,bottom-face,smooth_1_sigma_1.5,0.009689238603109511
05191.png,forehead,smooth_1_sigma_1.5,0.009132987527105004
05191.png,under-eyes,smooth_1_sigma_1.5,0.007705345021507992
05191.png,left-cheek,smooth_2_sigma_2.5,0.0060779293848802094
05191.png,right-cheek,smooth_2_sigma_2.5,0.016186810222898508
05191.png,bottom-face,smooth_2_sigma_2.5,0.009790427272566158
05191.png,forehead,smooth_2_sigma_2.5,0.009209600720406459
05191.png,under-eyes,smooth_2_sigma_2.5,0.007855729852692872
05198.png,left-cheek,original_roi,0.00480690471969254
05198.png,right-cheek,original_roi,0.004834819204354333
05198.png,bottom-face,original_roi,0.005176101254321546
05198.png,forehead,original_roi,0.006077106974938364
05198.png,under-eyes,original_roi,0.00506573444519973
05198.png,left-cheek,smooth_1_sigma_1.5,0.004885459339745797
05198.png,right-cheek,smooth_1_sigma_1.5,0.004934257850081708
05198.png,bottom-face,smooth_1_sigma_1.5,0.00527132200762127
05198.png,forehead,smooth_1_sigma_1.5,0.006292290274317529
05198.png,under-eyes,smooth_1_sigma_1.5,0.0051673052954294705
05198.png,left-cheek,smooth_2_sigma_2.5,0.004908845385077333
05198.png,right-cheek,smooth_2_sigma_2.5,0.004965800274990681
05198.png,bottom-face,smooth_2_sigma_2.5,0.005297521995858903
05198.png,forehead,smooth_2_sigma_2.5,0.006373933029809211
05198.png,under-eyes,smooth_2_sigma_2.5,0.005193194594334947
05201.png,left-cheek,original_roi,0.00470235493358455
05201.png,right-cheek,original_roi,0.004308493887700569
05201.png,bottom-face,original_roi,0.004975896866591768
05201.png,forehead,original_roi,0.0035534610447974764
05201.png,under-eyes,original_roi,0.004202379502571116
05201.png,left-cheek,smooth_1_sigma_1.5,0.00476714030720965
05201.png,right-cheek,smooth_1_sigma_1.5,0.004360168122175846
05201.png,bottom-face,smooth_1_sigma_1.5,0.005052974391873552
05201.png,forehead,smooth_1_sigma_1.5,0.0035816661938282016
05201.png,under-eyes,smooth_1_sigma_1.5,0.004281493865284469
05201.png,left-cheek,smooth_2_sigma_2.5,0.00478724164964517
05201.png,right-cheek,smooth_2_sigma_2.5,0.004374541455423083
05201.png,bottom-face,smooth_2_sigma_2.5,0.005079423350231106
05201.png,forehead,smooth_2_sigma_2.5,0.003595517436691122
05201.png,under-eyes,smooth_2_sigma_2.5,0.004307416138292169
05203.png,left-cheek,original_roi,0.005849823721909506
05203.png,right-cheek,original_roi,0.004885742621034184
05203.png,bottom-face,original_roi,0.005668578971980701
05203.png,forehead,original_roi,0.006938395064185659
05203.png,under-eyes,original_roi,0.005509310967029413
05203.png,left-cheek,smooth_1_sigma_1.5,0.006036605474083412
05203.png,right-cheek,smooth_1_sigma_1.5,0.005039872354020272
05203.png,bottom-face,smooth_1_sigma_1.5,0.00588529314178624
05203.png,forehead,smooth_1_sigma_1.5,0.007594237085648944
05203.png,under-eyes,smooth_1_sigma_1.5,0.005889697497165444
05203.png,left-cheek,smooth_2_sigma_2.5,0.006080220966990329
05203.png,right-cheek,smooth_2_sigma_2.5,0.0050905095880208265
05203.png,bottom-face,smooth_2_sigma_2.5,0.005935660059288785
05203.png,forehead,smooth_2_sigma_2.5,0.007675201223782705
05203.png,under-eyes,smooth_2_sigma_2.5,0.005994184726004277
05204.png,left-cheek,original_roi,0.006228145105072997
05204.png,right-cheek,original_roi,0.006526754053247649
05204.png,bottom-face,original_roi,0.0065167714032007005
05204.png,forehead,original_roi,0.005764036862777421
05204.png,under-eyes,original_roi,0.005805542689426997
05204.png,left-cheek,smooth_1_sigma_1.5,0.006470944472639765
05204.png,right-cheek,smooth_1_sigma_1.5,0.0068680654964353135
05204.png,bottom-face,smooth_1_sigma_1.5,0.006790151681083074
05204.png,forehead,smooth_1_sigma_1.5,0.006142883425956414
05204.png,under-eyes,smooth_1_sigma_1.5,0.006532654696294551
05204.png,left-cheek,smooth_2_sigma_2.5,0.006576816717933215
05204.png,right-cheek,smooth_2_sigma_2.5,0.006976311140858211
05204.png,bottom-face,smooth_2_sigma_2.5,0.006884846911976791
05204.png,forehead,smooth_2_sigma_2.5,0.006237002080468628
05204.png,under-eyes,smooth_2_sigma_2.5,0.00705165284125622
05211.png,left-cheek,original_roi,0.0039461066457961045
05211.png,right-cheek,original_roi,0.0037843712622906956
05211.png,bottom-face,original_roi,0.0037706894258213975
05211.png,forehead,original_roi,0.003749377719029269
05211.png,under-eyes,original_roi,0.004049368140839552
05211.png,left-cheek,smooth_1_sigma_1.5,0.004069274921708541
05211.png,right-cheek,smooth_1_sigma_1.5,0.0038948983786945414
05211.png,bottom-face,smooth_1_sigma_1.5,0.003866785456388152
05211.png,forehead,smooth_1_sigma_1.5,0.003902220386634852
05211.png,under-eyes,smooth_1_sigma_1.5,0.004271171461265823
05211.png,left-cheek,smooth_2_sigma_2.5,0.004087906892475834
05211.png,right-cheek,smooth_2_sigma_2.5,0.0039120247043224424
05211.png,bottom-face,smooth_2_sigma_2.5,0.003886032470336274
05211.png,forehead,smooth_2_sigma_2.5,0.00392590524775927
05211.png,under-eyes,smooth_2_sigma_2.5,0.004322845521260072
05213.png,left-cheek,original_roi,0.005343310104927513
05213.png,right-cheek,original_roi,0.0054258369568997294
05213.png,bottom-face,original_roi,0.005942333541034526
05213.png,forehead,original_roi,0.005885189625110509
05213.png,under-eyes,original_roi,0.005862900914030175
05213.png,left-cheek,smooth_1_sigma_1.5,0.005469695543471381
05213.png,right-cheek,smooth_1_sigma_1.5,0.005535673492824087
05213.png,bottom-face,smooth_1_sigma_1.5,0.006081331254875106
05213.png,forehead,smooth_1_sigma_1.5,0.006531867374990786
05213.png,under-eyes,smooth_1_sigma_1.5,0.006086473876415545
05213.png,left-cheek,smooth_2_sigma_2.5,0.005507970242543829
05213.png,right-cheek,smooth_2_sigma_2.5,0.005568121541440615
05213.png,bottom-face,smooth_2_sigma_2.5,0.0061323771196974694
05213.png,forehead,smooth_2_sigma_2.5,0.006781298247212386
05213.png,under-eyes,smooth_2_sigma_2.5,0.00616244112915102
05215.png,left-cheek,original_roi,0.0057278265493579195
05215.png,right-cheek,original_roi,0.004290889142687509
05215.png,bottom-face,original_roi,0.005320920949899497
05215.png,forehead,original_roi,0.006969000308484682
05215.png,under-eyes,original_roi,0.0049971415062525565
05215.png,left-cheek,smooth_1_sigma_1.5,0.005924563187866054
05215.png,right-cheek,smooth_1_sigma_1.5,0.004417071521896214
05215.png,bottom-face,smooth_1_sigma_1.5,0.0055396399379323185
05215.png,forehead,smooth_1_sigma_1.5,0.007478096286318042
05215.png,under-eyes,smooth_1_sigma_1.5,0.005172358977964495
05215.png,left-cheek,smooth_2_sigma_2.5,0.005970032601395599
05215.png,right-cheek,smooth_2_sigma_2.5,0.00445689886072442
05215.png,bottom-face,smooth_2_sigma_2.5,0.005597305647555507
05215.png,forehead,smooth_2_sigma_2.5,0.00762699116845526
05215.png,under-eyes,smooth_2_sigma_2.5,0.005221361324318069
05219.png,left-cheek,original_roi,0.005056132272759197
05219.png,right-cheek,original_roi,0.007330025789125291
05219.png,bottom-face,original_roi,0.005088125527075343
05219.png,forehead,original_roi,0.008084483163626425
05219.png,under-eyes,original_roi,0.007560537744631462
05219.png,left-cheek,smooth_1_sigma_1.5,0.005187932874693977
05219.png,right-cheek,smooth_1_sigma_1.5,0.007533289774772524
05219.png,bottom-face,smooth_1_sigma_1.5,0.005293084750061794
05219.png,forehead,smooth_1_sigma_1.5,0.00853171069055425
05219.png,under-eyes,smooth_1_sigma_1.5,0.007941844824547427
05219.png,left-cheek,smooth_2_sigma_2.5,0.005219796354300351
05219.png,right-cheek,smooth_2_sigma_2.5,0.007597579347919151
05219.png,bottom-face,smooth_2_sigma_2.5,0.00534296548469499
05219.png,forehead,smooth_2_sigma_2.5,0.008644385592893617
05219.png,under-eyes,smooth_2_sigma_2.5,0.008036667779599332
05220.png,left-cheek,original_roi,0.00515176540058692
05220.png,right-cheek,original_roi,0.006609078619636874
05220.png,bottom-face,original_roi,0.006055816186398246
05220.png,forehead,original_roi,0.0048962362649164455
05220.png,under-eyes,original_roi,0.00527780245355381
05220.png,left-cheek,smooth_1_sigma_1.5,0.005291950897999796
05220.png,right-cheek,smooth_1_sigma_1.5,0.006834017952149492
05220.png,bottom-face,smooth_1_sigma_1.5,0.006225565337081517
05220.png,forehead,smooth_1_sigma_1.5,0.005086968624310767
05220.png,under-eyes,smooth_1_sigma_1.5,0.005458771669679599
05220.png,left-cheek,smooth_2_sigma_2.5,0.005324995538100316
05220.png,right-cheek,smooth_2_sigma_2.5,0.006945517056779653
05220.png,bottom-face,smooth_2_sigma_2.5,0.006273581207341557
05220.png,forehead,smooth_2_sigma_2.5,0.005130860689236668
05220.png,under-eyes,smooth_2_sigma_2.5,0.005508845584308146
05221.png,left-cheek,original_roi,0.005007909846542639
05221.png,right-cheek,original_roi,0.005178311913557013
05221.png,bottom-face,original_roi,0.006057193706319628
05221.png,forehead,original_roi,0.004671199250274516
05221.png,under-eyes,original_roi,0.004906625449695192
05221.png,left-cheek,smooth_1_sigma_1.5,0.00529477287764995
05221.png,right-cheek,smooth_1_sigma_1.5,0.0055485847416999285
05221.png,bottom-face,smooth_1_sigma_1.5,0.006399349509481395
05221.png,forehead,smooth_1_sigma_1.5,0.004927582470018312
05221.png,under-eyes,smooth_1_sigma_1.5,0.005243492780783826
05221.png,left-cheek,smooth_2_sigma_2.5,0.005411118547770748
05221.png,right-cheek,smooth_2_sigma_2.5,0.005709896464441008
05221.png,bottom-face,smooth_2_sigma_2.5,0.0064661145461918975
05221.png,forehead,smooth_2_sigma_2.5,0.004995238607721368
05221.png,under-eyes,smooth_2_sigma_2.5,0.005435036257169654
05222.png,left-cheek,original_roi,0.005930084867997176
05222.png,right-cheek,original_roi,0.006243139519166752
05222.png,bottom-face,original_roi,0.006186162214475528
05222.png,forehead,original_roi,0.005147924082170614
05222.png,under-eyes,original_roi,0.006979322325903814
05222.png,left-cheek,smooth_1_sigma_1.5,0.006035718751736097
05222.png,right-cheek,smooth_1_sigma_1.5,0.006395276008996126
05222.png,bottom-face,smooth_1_sigma_1.5,0.00627965446482419
05222.png,forehead,smooth_1_sigma_1.5,0.0052477104157633205
05222.png,under-eyes,smooth_1_sigma_1.5,0.007379988148816258
05222.png,left-cheek,smooth_2_sigma_2.5,0.006087217594610012
05222.png,right-cheek,smooth_2_sigma_2.5,0.006471122290622612
05222.png,bottom-face,smooth_2_sigma_2.5,0.006323427882134001
05222.png,forehead,smooth_2_sigma_2.5,0.005289197575898611
05222.png,under-eyes,smooth_2_sigma_2.5,0.007662693126611561
05224.png,left-cheek,original_roi,0.004336874445206721
05224.png,right-cheek,original_roi,0.0036761330099678597
05224.png,bottom-face,original_roi,0.0038542539716968183
05224.png,forehead,original_roi,0.0038144863618896517
05224.png,under-eyes,original_roi,0.004081246421724417
05224.png,left-cheek,smooth_1_sigma_1.5,0.004468453095080226
05224.png,right-cheek,smooth_1_sigma_1.5,0.003761608026733484
05224.png,bottom-face,smooth_1_sigma_1.5,0.00394124377619209
05224.png,forehead,smooth_1_sigma_1.5,0.003989542487241047
05224.png,under-eyes,smooth_1_sigma_1.5,0.00425833094399126
05224.png,left-cheek,smooth_2_sigma_2.5,0.004492432431791522
05224.png,right-cheek,smooth_2_sigma_2.5,0.003777073481474376
05224.png,bottom-face,smooth_2_sigma_2.5,0.003957401281740035
